adjuster_id,employee_id,first_name,last_name,email,phone,license_number,license_state,specializations,hire_date,status,home_office_id,supervisor_email,max_active_claims
ADJ47085106,EMP65152553,Adj7019,Smith,adjuster7019@corp.com,555-6046,LIC03574493,WA,Property,2009-03-10,Inactive,OFF95722585,supervisor@corp.com,29
ADJ46348923,EMP73235526,Adj7020,Smith,adjuster7020@corp.com,555-5664,LIC62596803,TX,Fraud,2008-06-22,Active,OFF51365805,supervisor@corp.com,96
ADJ80869025,EMP72429791,Adj7021,Smith,adjuster7021@corp.com,555-9501,LIC05826358,CA,Fraud,2004-04-28,Inactive,OFF88509218,supervisor@corp.com,57
ADJ50644816,EMP43266492,Adj7022,Smith,adjuster7022@corp.com,555-3607,LIC08491963,MA,Auto,2019-11-30,Active,OFF54529063,supervisor@corp.com,90
ADJ21463641,EMP40752525,Adj7023,Smith,adjuster7023@corp.com,555-6971,LIC96849435,TX,Property,2013-06-12,Active,OFF56135148,supervisor@corp.com,46
ADJ77003422,EMP46295505,Adj7024,Smith,adjuster7024@corp.com,555-2320,LIC64477284,FL,Fraud,2007-11-26,Inactive,OFF80631242,supervisor@corp.com,97
ADJ47288519,EMP46572605,Adj7025,Smith,adjuster7025@corp.com,555-5216,LIC58726128,MA,Property,2014-06-26,Inactive,OFF62014916,supervisor@corp.com,90
ADJ78913742,EMP55241304,Adj7026,Smith,adjuster7026@corp.com,555-6226,LIC54119026,NY,Property,2018-03-19,Inactive,OFF74050653,supervisor@corp.com,75
ADJ03111560,EMP29877054,Adj7027,Smith,adjuster7027@corp.com,555-7784,LIC73619415,WA,Fraud,2007-01-15,Inactive,OFF20975940,supervisor@corp.com,27
ADJ63419238,EMP99255494,Adj7028,Smith,adjuster7028@corp.com,555-5983,LIC33924152,CA,Property,2007-02-18,Active,OFF35846209,supervisor@corp.com,84
ADJ20248348,EMP67931390,Adj7029,Smith,adjuster7029@corp.com,555-6245,LIC17521139,NY,Auto,2023-02-09,Inactive,OFF79880784,supervisor@corp.com,35
ADJ35077520,EMP83646893,Adj7030,Smith,adjuster7030@corp.com,555-8500,LIC27956940,IL,Fraud,2017-12-09,Active,OFF31832199,supervisor@corp.com,58
ADJ16261824,EMP37482259,Adj7031,Smith,adjuster7031@corp.com,555-3340,LIC27181310,FL,Fraud,2017-06-13,Inactive,OFF50367297,supervisor@corp.com,55
ADJ77305328,EMP43100531,Adj7032,Smith,adjuster7032@corp.com,555-4756,LIC56775936,IL,Fraud,2008-01-08,Active,OFF05119533,supervisor@corp.com,23
ADJ05861051,EMP16492658,Adj7033,Smith,adjuster7033@corp.com,555-5499,LIC49871586,CA,Fraud,2007-10-26,Inactive,OFF31703014,supervisor@corp.com,15
ADJ20574511,EMP65750490,Adj7034,Smith,adjuster7034@corp.com,555-2323,LIC08008748,CA,Property,2018-08-01,Active,OFF53294046,supervisor@corp.com,83
ADJ43197196,EMP63902011,Adj7035,Smith,adjuster7035@corp.com,555-9322,LIC74386228,IL,Auto,2023-12-16,Inactive,OFF65770873,supervisor@corp.com,50
ADJ52560316,EMP06314035,Adj7036,Smith,adjuster7036@corp.com,555-2028,LIC33772659,IL,Property,2016-07-29,Active,OFF35706612,supervisor@corp.com,27
ADJ00176956,EMP05190438,Adj7037,Smith,adjuster7037@corp.com,555-1388,LIC59501346,FL,Auto,2007-02-07,Active,OFF95299015,supervisor@corp.com,83
ADJ54065431,EMP32763582,Adj7038,Smith,adjuster7038@corp.com,555-8994,LIC03371712,TX,Property,2004-08-05,Inactive,OFF94371231,supervisor@corp.com,94
ADJ65219692,EMP79163108,Adj7039,Smith,adjuster7039@corp.com,555-9004,LIC44783217,NY,Auto,2009-02-21,Inactive,OFF35688002,supervisor@corp.com,77
ADJ22147863,EMP05487048,Adj7040,Smith,adjuster7040@corp.com,555-8136,LIC49524803,TX,Property,2014-01-13,Inactive,OFF20334987,supervisor@corp.com,25
ADJ85552823,EMP64300033,Adj7041,Smith,adjuster7041@corp.com,555-4068,LIC67916798,TX,Fraud,2008-11-12,Inactive,OFF63201644,supervisor@corp.com,28
ADJ39376176,EMP66394475,Adj7042,Smith,adjuster7042@corp.com,555-3259,LIC76762592,WA,Fraud,2019-06-12,Inactive,OFF33677157,supervisor@corp.com,20
ADJ56936462,EMP84422493,Adj7043,Smith,adjuster7043@corp.com,555-3145,LIC60093923,TX,Fraud,2005-10-11,Inactive,OFF66023327,supervisor@corp.com,32
ADJ45058783,EMP95157399,Adj7044,Smith,adjuster7044@corp.com,555-7810,LIC89684825,FL,Fraud,2008-04-27,Inactive,OFF34160074,supervisor@corp.com,37
ADJ61653756,EMP26271077,Adj7045,Smith,adjuster7045@corp.com,555-7751,LIC64824345,MA,Auto,2004-09-07,Inactive,OFF07945059,supervisor@corp.com,20
ADJ04225274,EMP23582543,Adj7046,Smith,adjuster7046@corp.com,555-9493,LIC19292123,TX,Property,2008-02-07,Active,OFF83590768,supervisor@corp.com,22
ADJ96284724,EMP24675225,Adj7047,Smith,adjuster7047@corp.com,555-8280,LIC84846602,NY,Auto,2001-06-20,Inactive,OFF16236710,supervisor@corp.com,38
ADJ61468677,EMP75195276,Adj7048,Smith,adjuster7048@corp.com,555-7538,LIC46533042,CA,Fraud,2003-05-07,Inactive,OFF09726651,supervisor@corp.com,60
ADJ73843855,EMP76137829,Adj7049,Smith,adjuster7049@corp.com,555-1759,LIC06455253,FL,Property,2008-11-19,Active,OFF45648006,supervisor@corp.com,70
ADJ28815985,EMP21470792,Adj7050,Smith,adjuster7050@corp.com,555-3844,LIC08191917,WA,Auto,2023-06-26,Inactive,OFF92191089,supervisor@corp.com,86
ADJ35605486,EMP73755151,Adj7051,Smith,adjuster7051@corp.com,555-2364,LIC65166531,CA,Auto,2000-12-30,Active,OFF75442190,supervisor@corp.com,62
ADJ67598684,EMP52682379,Adj7052,Smith,adjuster7052@corp.com,555-5260,LIC65058085,FL,Property,2015-10-15,Inactive,OFF34338508,supervisor@corp.com,52
ADJ13151990,EMP48725191,Adj7053,Smith,adjuster7053@corp.com,555-9335,LIC93439892,CA,Auto,2004-12-25,Inactive,OFF89823312,supervisor@corp.com,63
ADJ13181444,EMP01598513,Adj7054,Smith,adjuster7054@corp.com,555-6782,LIC49916582,FL,Fraud,2010-07-29,Active,OFF93920121,supervisor@corp.com,51
ADJ95201894,EMP28424729,Adj7055,Smith,adjuster7055@corp.com,555-8977,LIC94854263,CA,Property,2021-03-04,Inactive,OFF62977267,supervisor@corp.com,37
ADJ32752427,EMP52178732,Adj7056,Smith,adjuster7056@corp.com,555-8074,LIC82364242,TX,Auto,2021-04-26,Inactive,OFF20507984,supervisor@corp.com,42
ADJ59050695,EMP44305860,Adj7057,Smith,adjuster7057@corp.com,555-5067,LIC70115593,MA,Auto,2004-11-01,Inactive,OFF90394551,supervisor@corp.com,45
ADJ90283972,EMP67471978,Adj7058,Smith,adjuster7058@corp.com,555-9786,LIC72397391,IL,Auto,2023-05-12,Inactive,OFF65758905,supervisor@corp.com,33
ADJ37630506,EMP72931177,Adj7059,Smith,adjuster7059@corp.com,555-1475,LIC20767048,IL,Property,2004-09-05,Active,OFF22665549,supervisor@corp.com,71
ADJ61321718,EMP46837181,Adj7060,Smith,adjuster7060@corp.com,555-8170,LIC21584528,CA,Auto,2005-07-09,Active,OFF28372179,supervisor@corp.com,62
ADJ35747560,EMP28925009,Adj7061,Smith,adjuster7061@corp.com,555-1533,LIC77881538,NY,Fraud,2014-04-19,Inactive,OFF00607983,supervisor@corp.com,17
ADJ74674661,EMP68590096,Adj7062,Smith,adjuster7062@corp.com,555-5012,LIC40496869,CA,Property,2001-06-22,Active,OFF17582811,supervisor@corp.com,87
ADJ98542337,EMP02882799,Adj7063,Smith,adjuster7063@corp.com,555-2667,LIC57682455,CA,Fraud,2020-09-09,Inactive,OFF90595527,supervisor@corp.com,97
ADJ61449958,EMP92602030,Adj7064,Smith,adjuster7064@corp.com,555-7651,LIC12251201,NY,Property,2000-03-09,Active,OFF23823470,supervisor@corp.com,58
ADJ94350903,EMP60535167,Adj7065,Smith,adjuster7065@corp.com,555-4506,LIC79814627,WA,Auto,2021-05-21,Active,OFF93361642,supervisor@corp.com,62
ADJ45971289,EMP91186302,Adj7066,Smith,adjuster7066@corp.com,555-2232,LIC91134795,TX,Auto,2001-04-02,Active,OFF82284279,supervisor@corp.com,36
ADJ42942629,EMP05883482,Adj7067,Smith,adjuster7067@corp.com,555-6136,LIC99638902,CA,Property,2019-04-04,Active,OFF18556946,supervisor@corp.com,30
ADJ14654062,EMP74702978,Adj7068,Smith,adjuster7068@corp.com,555-3523,LIC54886841,CA,Fraud,2008-10-04,Inactive,OFF01079812,supervisor@corp.com,64
ADJ76350585,EMP99734188,Adj7069,Smith,adjuster7069@corp.com,555-2463,LIC01101618,FL,Auto,2005-12-21,Inactive,OFF34834605,supervisor@corp.com,54
ADJ26328842,EMP90463260,Adj7070,Smith,adjuster7070@corp.com,555-9685,LIC70996922,WA,Property,2021-09-05,Inactive,OFF26814079,supervisor@corp.com,34
ADJ40763828,EMP48511611,Adj7071,Smith,adjuster7071@corp.com,555-1643,LIC40846060,CA,Property,2001-03-02,Inactive,OFF93051171,supervisor@corp.com,32
ADJ84868702,EMP81489974,Adj7072,Smith,adjuster7072@corp.com,555-5487,LIC81886822,NY,Auto,2015-03-30,Inactive,OFF86804094,supervisor@corp.com,77
ADJ83205081,EMP08840335,Adj7073,Smith,adjuster7073@corp.com,555-9900,LIC18148731,IL,Property,2011-12-08,Inactive,OFF87617256,supervisor@corp.com,68
ADJ14229174,EMP94835762,Adj7074,Smith,adjuster7074@corp.com,555-7460,LIC68426059,WA,Property,2011-11-14,Active,OFF33252294,supervisor@corp.com,34
ADJ60649570,EMP51056530,Adj7075,Smith,adjuster7075@corp.com,555-8536,LIC06623522,CA,Property,2013-12-10,Inactive,OFF85447339,supervisor@corp.com,60
ADJ26917430,EMP75794825,Adj7076,Smith,adjuster7076@corp.com,555-4173,LIC74940899,IL,Auto,2020-09-02,Active,OFF47187827,supervisor@corp.com,36
ADJ39002594,EMP46310346,Adj7077,Smith,adjuster7077@corp.com,555-9365,LIC08022770,WA,Fraud,2003-05-23,Inactive,OFF89891729,supervisor@corp.com,17
ADJ62207026,EMP02953859,Adj7078,Smith,adjuster7078@corp.com,555-2333,LIC33456911,FL,Fraud,2003-03-01,Inactive,OFF09397545,supervisor@corp.com,78
ADJ03576546,EMP57069512,Adj7079,Smith,adjuster7079@corp.com,555-6693,LIC44578814,NY,Fraud,2011-02-15,Inactive,OFF26682899,supervisor@corp.com,73
ADJ28110311,EMP03730195,Adj7080,Smith,adjuster7080@corp.com,555-8251,LIC12822632,IL,Property,2005-04-09,Inactive,OFF63867227,supervisor@corp.com,68
ADJ27335498,EMP81599432,Adj7081,Smith,adjuster7081@corp.com,555-4091,LIC58109324,TX,Fraud,2000-10-05,Inactive,OFF08263964,supervisor@corp.com,84
ADJ10321676,EMP19752099,Adj7082,Smith,adjuster7082@corp.com,555-3277,LIC37615924,NY,Auto,2003-12-18,Active,OFF11315031,supervisor@corp.com,93
ADJ18090643,EMP06173040,Adj7083,Smith,adjuster7083@corp.com,555-6709,LIC76355818,NY,Fraud,2007-06-06,Active,OFF15746284,supervisor@corp.com,92
ADJ78330785,EMP64182579,Adj7084,Smith,adjuster7084@corp.com,555-2926,LIC49182564,MA,Fraud,2024-07-25,Inactive,OFF30942789,supervisor@corp.com,69
ADJ05253312,EMP61257840,Adj7085,Smith,adjuster7085@corp.com,555-9948,LIC67746961,NY,Fraud,2022-08-31,Inactive,OFF65319083,supervisor@corp.com,10
ADJ76781448,EMP10555795,Adj7086,Smith,adjuster7086@corp.com,555-1900,LIC53513250,NY,Property,2004-05-17,Active,OFF18770870,supervisor@corp.com,87
ADJ68922269,EMP77817918,Adj7087,Smith,adjuster7087@corp.com,555-9414,LIC44212153,CA,Fraud,2004-01-20,Inactive,OFF56438220,supervisor@corp.com,82
ADJ11411110,EMP38384959,Adj7088,Smith,adjuster7088@corp.com,555-4483,LIC05420614,TX,Auto,2017-04-19,Active,OFF88313513,supervisor@corp.com,47
ADJ74346411,EMP78695428,Adj7089,Smith,adjuster7089@corp.com,555-4420,LIC72933164,TX,Fraud,2001-04-17,Inactive,OFF66236149,supervisor@corp.com,21
ADJ45191304,EMP67039861,Adj7090,Smith,adjuster7090@corp.com,555-2771,LIC15239956,IL,Fraud,2010-01-22,Active,OFF88313513,supervisor@corp.com,42
ADJ65282587,EMP28019585,Adj7091,Smith,adjuster7091@corp.com,555-2037,LIC07517410,NY,Fraud,2022-04-28,Active,OFF37605472,supervisor@corp.com,65
ADJ60022451,EMP30242631,Adj7092,Smith,adjuster7092@corp.com,555-7583,LIC09498070,TX,Auto,2017-06-22,Active,OFF77018811,supervisor@corp.com,50
ADJ61634360,EMP76789126,Adj7093,Smith,adjuster7093@corp.com,555-3848,LIC23631121,TX,Property,2020-04-09,Active,OFF44695710,supervisor@corp.com,69
ADJ21416788,EMP17463618,Adj7094,Smith,adjuster7094@corp.com,555-5741,LIC92780874,WA,Auto,2021-07-04,Inactive,OFF97623832,supervisor@corp.com,10
ADJ55474224,EMP13330389,Adj7095,Smith,adjuster7095@corp.com,555-9642,LIC78036389,FL,Auto,2022-03-26,Active,OFF82138008,supervisor@corp.com,58
ADJ38521688,EMP32881079,Adj7096,Smith,adjuster7096@corp.com,555-2391,LIC68026937,WA,Auto,2017-01-02,Inactive,OFF80778569,supervisor@corp.com,74
ADJ03314637,EMP24971949,Adj7097,Smith,adjuster7097@corp.com,555-3299,LIC26919450,CA,Auto,2011-10-28,Active,OFF92959131,supervisor@corp.com,67
ADJ38948014,EMP33563424,Adj7098,Smith,adjuster7098@corp.com,555-3153,LIC14006530,NY,Property,2003-11-03,Inactive,OFF95126089,supervisor@corp.com,76
ADJ33787207,EMP05514736,Adj7099,Smith,adjuster7099@corp.com,555-4171,LIC21094890,WA,Fraud,2020-06-18,Active,OFF58035905,supervisor@corp.com,84
ADJ74481492,EMP64004357,Adj7100,Smith,adjuster7100@corp.com,555-3368,LIC03820723,NY,Auto,2001-05-21,Active,OFF68544771,supervisor@corp.com,50
ADJ46438486,EMP16474614,Adj7101,Smith,adjuster7101@corp.com,555-3760,LIC85383835,TX,Property,2003-10-25,Inactive,OFF22097357,supervisor@corp.com,39
ADJ51484791,EMP22073899,Adj7102,Smith,adjuster7102@corp.com,555-8471,LIC58279433,FL,Fraud,2023-10-26,Active,OFF40902126,supervisor@corp.com,15
ADJ20177433,EMP72921111,Adj7103,Smith,adjuster7103@corp.com,555-3312,LIC76512883,IL,Fraud,2003-09-22,Active,OFF68488983,supervisor@corp.com,66
ADJ43290188,EMP46208459,Adj7104,Smith,adjuster7104@corp.com,555-7702,LIC48294177,CA,Property,2017-10-27,Inactive,OFF22911318,supervisor@corp.com,80
ADJ59023577,EMP08382143,Adj7105,Smith,adjuster7105@corp.com,555-8519,LIC63194944,NY,Fraud,2010-09-05,Active,OFF47040571,supervisor@corp.com,52
ADJ28386854,EMP83929211,Adj7106,Smith,adjuster7106@corp.com,555-3081,LIC67853229,IL,Property,2015-01-15,Active,OFF74895641,supervisor@corp.com,34
ADJ32375131,EMP12023755,Adj7107,Smith,adjuster7107@corp.com,555-7626,LIC13384543,WA,Fraud,2019-03-11,Active,OFF45474346,supervisor@corp.com,87
ADJ89493846,EMP92978749,Adj7108,Smith,adjuster7108@corp.com,555-7974,LIC78914704,MA,Property,2014-04-12,Active,OFF04271839,supervisor@corp.com,65
ADJ14420601,EMP75676935,Adj7109,Smith,adjuster7109@corp.com,555-9989,LIC72411405,WA,Fraud,2014-10-17,Active,OFF95734368,supervisor@corp.com,71
ADJ14985747,EMP66232674,Adj7110,Smith,adjuster7110@corp.com,555-9057,LIC11372470,NY,Auto,2008-04-01,Inactive,OFF98318877,supervisor@corp.com,84
ADJ87235776,EMP29115005,Adj7111,Smith,adjuster7111@corp.com,555-1219,LIC41110540,NY,Property,2009-10-17,Active,OFF56705161,supervisor@corp.com,18
ADJ73046643,EMP99428109,Adj7112,Smith,adjuster7112@corp.com,555-3747,LIC02758478,WA,Auto,2023-05-29,Active,OFF66435017,supervisor@corp.com,100
ADJ87361449,EMP51933748,Adj7113,Smith,adjuster7113@corp.com,555-9538,LIC28844147,WA,Fraud,2004-11-30,Active,OFF42493311,supervisor@corp.com,20
ADJ58355656,EMP31942728,Adj7114,Smith,adjuster7114@corp.com,555-3912,LIC46700815,WA,Fraud,2012-03-29,Inactive,OFF95593243,supervisor@corp.com,12
ADJ42182096,EMP87969494,Adj7115,Smith,adjuster7115@corp.com,555-5110,LIC95685593,CA,Auto,2000-07-19,Inactive,OFF76100090,supervisor@corp.com,72
ADJ86336342,EMP95225646,Adj7116,Smith,adjuster7116@corp.com,555-9161,LIC12491233,IL,Property,2007-07-29,Active,OFF92015520,supervisor@corp.com,83
ADJ82055108,EMP39904437,Adj7117,Smith,adjuster7117@corp.com,555-8647,LIC58928990,MA,Fraud,2019-11-28,Inactive,OFF74169594,supervisor@corp.com,92
ADJ24153586,EMP62175725,Adj7118,Smith,adjuster7118@corp.com,555-9797,LIC02192054,CA,Property,2003-06-20,Active,OFF97735963,supervisor@corp.com,53
ADJ00368397,EMP01421656,Adj7119,Smith,adjuster7119@corp.com,555-4783,LIC57135327,WA,Auto,2009-04-25,Active,OFF60792244,supervisor@corp.com,75
ADJ49513871,EMP66543040,Adj7120,Smith,adjuster7120@corp.com,555-8101,LIC90445960,MA,Auto,2008-08-16,Active,OFF68691529,supervisor@corp.com,10
ADJ41923690,EMP36990743,Adj7121,Smith,adjuster7121@corp.com,555-3070,LIC84612535,FL,Auto,2015-03-03,Inactive,OFF65964848,supervisor@corp.com,70
ADJ51156430,EMP18646570,Adj7122,Smith,adjuster7122@corp.com,555-7410,LIC46008405,MA,Property,2006-06-10,Inactive,OFF82083777,supervisor@corp.com,49
ADJ33568096,EMP94533378,Adj7123,Smith,adjuster7123@corp.com,555-6594,LIC53225077,IL,Fraud,2005-04-24,Active,OFF65669384,supervisor@corp.com,43
ADJ89036764,EMP33560830,Adj7124,Smith,adjuster7124@corp.com,555-7759,LIC24136419,TX,Property,2022-12-07,Active,OFF94969263,supervisor@corp.com,54
ADJ59980767,EMP24603692,Adj7125,Smith,adjuster7125@corp.com,555-8391,LIC34599423,MA,Auto,2003-04-11,Active,OFF04472002,supervisor@corp.com,27
ADJ17906664,EMP07753393,Adj7126,Smith,adjuster7126@corp.com,555-1402,LIC69436428,IL,Auto,2015-11-17,Inactive,OFF18448838,supervisor@corp.com,55
ADJ34913497,EMP35809908,Adj7127,Smith,adjuster7127@corp.com,555-4368,LIC13901874,NY,Auto,2018-02-25,Active,OFF96481862,supervisor@corp.com,67
ADJ07865849,EMP67286143,Adj7128,Smith,adjuster7128@corp.com,555-9367,LIC25725496,MA,Auto,2018-12-17,Active,OFF23872343,supervisor@corp.com,21
ADJ05545817,EMP70981020,Adj7129,Smith,adjuster7129@corp.com,555-7173,LIC51001753,TX,Property,2004-02-17,Active,OFF35179661,supervisor@corp.com,60
ADJ92363165,EMP29549282,Adj7130,Smith,adjuster7130@corp.com,555-9836,LIC53464793,CA,Property,2012-03-05,Active,OFF73488514,supervisor@corp.com,48
ADJ50088312,EMP62525635,Adj7131,Smith,adjuster7131@corp.com,555-2750,LIC54593004,WA,Fraud,2012-11-11,Active,OFF72917907,supervisor@corp.com,34
ADJ16227580,EMP70565613,Adj7132,Smith,adjuster7132@corp.com,555-6092,LIC56272018,MA,Fraud,2004-09-25,Active,OFF32495625,supervisor@corp.com,100
ADJ45338282,EMP70717306,Adj7133,Smith,adjuster7133@corp.com,555-4660,LIC34367069,CA,Auto,2024-06-26,Active,OFF51982824,supervisor@corp.com,94
ADJ42878742,EMP06931814,Adj7134,Smith,adjuster7134@corp.com,555-1055,LIC99545940,WA,Fraud,2004-01-28,Inactive,OFF03838041,supervisor@corp.com,64
ADJ82181650,EMP79190120,Adj7135,Smith,adjuster7135@corp.com,555-7599,LIC03344075,NY,Property,2025-05-03,Inactive,OFF14864490,supervisor@corp.com,39
ADJ81322079,EMP34447082,Adj7136,Smith,adjuster7136@corp.com,555-5547,LIC20348331,TX,Property,2006-05-15,Active,OFF22831158,supervisor@corp.com,39
ADJ52833181,EMP33909638,Adj7137,Smith,adjuster7137@corp.com,555-6646,LIC72723846,FL,Fraud,2013-06-05,Inactive,OFF26456635,supervisor@corp.com,65
ADJ51778087,EMP40308904,Adj7138,Smith,adjuster7138@corp.com,555-2063,LIC91399416,NY,Fraud,2019-04-15,Inactive,OFF49228662,supervisor@corp.com,16
ADJ81739908,EMP74794963,Adj7139,Smith,adjuster7139@corp.com,555-4166,LIC49273549,WA,Property,2020-07-31,Inactive,OFF23402344,supervisor@corp.com,14
ADJ03074232,EMP14112128,Adj7140,Smith,adjuster7140@corp.com,555-1459,LIC11502135,WA,Auto,2021-01-26,Inactive,OFF88243485,supervisor@corp.com,42
ADJ22500936,EMP48191791,Adj7141,Smith,adjuster7141@corp.com,555-5946,LIC12339818,FL,Fraud,2002-04-27,Active,OFF69824665,supervisor@corp.com,70
ADJ18619755,EMP04891809,Adj7142,Smith,adjuster7142@corp.com,555-3371,LIC94761932,NY,Property,2005-04-08,Inactive,OFF07845287,supervisor@corp.com,80
ADJ54639722,EMP31080819,Adj7143,Smith,adjuster7143@corp.com,555-5612,LIC25904721,NY,Property,2014-05-28,Inactive,OFF09739001,supervisor@corp.com,36
ADJ57794338,EMP97043884,Adj7144,Smith,adjuster7144@corp.com,555-6599,LIC80464193,FL,Property,2024-05-14,Active,OFF17325074,supervisor@corp.com,67
ADJ91221480,EMP44727694,Adj7145,Smith,adjuster7145@corp.com,555-8642,LIC15737772,NY,Fraud,2015-12-23,Inactive,OFF88172116,supervisor@corp.com,72
ADJ20666237,EMP50155922,Adj7146,Smith,adjuster7146@corp.com,555-9606,LIC70210749,NY,Fraud,2012-05-31,Inactive,OFF50567982,supervisor@corp.com,75
ADJ82985164,EMP35738136,Adj7147,Smith,adjuster7147@corp.com,555-3737,LIC86786788,TX,Auto,2001-11-19,Inactive,OFF89718939,supervisor@corp.com,44
ADJ36075045,EMP59810660,Adj7148,Smith,adjuster7148@corp.com,555-5699,LIC69490707,TX,Property,2012-09-23,Inactive,OFF18785862,supervisor@corp.com,37
ADJ41379765,EMP13838800,Adj7149,Smith,adjuster7149@corp.com,555-8975,LIC28464928,FL,Fraud,2002-03-02,Inactive,OFF88207930,supervisor@corp.com,96
ADJ75123709,EMP12805067,Adj7150,Smith,adjuster7150@corp.com,555-4492,LIC33260384,FL,Auto,2005-06-10,Inactive,OFF50826881,supervisor@corp.com,27
ADJ82650214,EMP06023837,Adj7151,Smith,adjuster7151@corp.com,555-5278,LIC03808874,TX,Property,2013-06-25,Inactive,OFF31564145,supervisor@corp.com,24
ADJ61793196,EMP02172163,Adj7152,Smith,adjuster7152@corp.com,555-8029,LIC80292869,WA,Auto,2023-07-25,Inactive,OFF44080593,supervisor@corp.com,63
ADJ07758002,EMP27025932,Adj7153,Smith,adjuster7153@corp.com,555-8820,LIC32902838,TX,Fraud,2015-08-07,Inactive,OFF27562964,supervisor@corp.com,32
ADJ80909078,EMP19339456,Adj7154,Smith,adjuster7154@corp.com,555-1747,LIC15709825,WA,Fraud,2022-03-23,Inactive,OFF64127184,supervisor@corp.com,14
ADJ57403352,EMP82440500,Adj7155,Smith,adjuster7155@corp.com,555-5418,LIC65421225,MA,Fraud,2022-06-18,Active,OFF75944634,supervisor@corp.com,78
ADJ48883752,EMP46771487,Adj7156,Smith,adjuster7156@corp.com,555-8163,LIC61975888,CA,Fraud,2002-06-02,Inactive,OFF42008520,supervisor@corp.com,15
ADJ18813118,EMP06827119,Adj7157,Smith,adjuster7157@corp.com,555-8620,LIC44914694,MA,Auto,2024-11-16,Active,OFF66443771,supervisor@corp.com,57
ADJ40544455,EMP10068079,Adj7158,Smith,adjuster7158@corp.com,555-2094,LIC35450459,CA,Fraud,2011-05-09,Active,OFF08913787,supervisor@corp.com,68
ADJ84108734,EMP36090705,Adj7159,Smith,adjuster7159@corp.com,555-6411,LIC10173716,TX,Property,2022-04-30,Inactive,OFF57387927,supervisor@corp.com,30
ADJ80637376,EMP70942400,Adj7160,Smith,adjuster7160@corp.com,555-3951,LIC61882947,FL,Auto,2005-01-20,Inactive,OFF74561982,supervisor@corp.com,27
ADJ71625097,EMP13354854,Adj7161,Smith,adjuster7161@corp.com,555-3293,LIC42512392,FL,Auto,2019-12-06,Active,OFF27316431,supervisor@corp.com,51
ADJ75707290,EMP44161714,Adj7162,Smith,adjuster7162@corp.com,555-9546,LIC75276480,FL,Property,2021-01-15,Inactive,OFF82444292,supervisor@corp.com,17
ADJ50192558,EMP73821129,Adj7163,Smith,adjuster7163@corp.com,555-1955,LIC86753222,MA,Property,2007-10-05,Active,OFF47159287,supervisor@corp.com,59
ADJ46619954,EMP34706482,Adj7164,Smith,adjuster7164@corp.com,555-7081,LIC01908540,MA,Property,2001-01-30,Active,OFF74123280,supervisor@corp.com,78
ADJ34237445,EMP77158543,Adj7165,Smith,adjuster7165@corp.com,555-6159,LIC98342829,NY,Auto,2019-06-28,Inactive,OFF44395563,supervisor@corp.com,55
ADJ65448152,EMP00475529,Adj7166,Smith,adjuster7166@corp.com,555-4509,LIC52629536,FL,Fraud,2003-05-19,Active,OFF44382201,supervisor@corp.com,25
ADJ95048717,EMP41914430,Adj7167,Smith,adjuster7167@corp.com,555-9602,LIC44965870,IL,Auto,2020-05-22,Inactive,OFF76206183,supervisor@corp.com,69
